specimen_local_id,Group,lineage_from_mtDNA,latitude,longitude,morph_SVL,morph_head_width,morph_head_length,morph_sex,morph_hind_leg_length,number_pores_males,trunk_length,trunk_width,foreleg_length,femur_length,head_depth,snout_length,snout_depth,naris_to_eye,eye_to_ear,internarial_dist,interorbital_dist,orbit_length,rostral_scale_height,rostral_scale_width,supralabial_scales,infralabial_scales,internarial_scales,tail_length,tail_depth,tail_width,age,toe_length,number_toe_lamellae,division_type,number_finger_lamellae
61451,clade2,nana1,-17.227222,124.895833,36.72,8,9,F,4.27,,15.45,,4.35,4,4.26,4.5,,3,2.56,1.17,2.91,1.88,1,1.48,,,,,,,,,6,,5
86035,clade2,nana1,-17.11526,125.13354,43.34,8,9,F,6.72,,,,,6,,,,,,,,,,,,,,,,,,,,,
86130,clade2,nana1,-17.52945,126.20999,41.11,9,9,F,7.17,,,,,7,,,,,,,,,,,,,,,,,,,,,
90586,clade2,nana1,-17.14182,125.23882,41.31,8,11,F,5.19,,17.11,,3.89,5,4.37,4.51,,3,2.63,1.38,3.06,2.74,1.12,1.47,8,8,,,,,,,6,,6
90587,clade2,nana1,-17.14182,125.23882,41.27,8,10,F,5.34,,14.8,,4.26,5,4.57,4.49,,3,2.68,1.59,3.06,2.73,0.97,1.74,8,6,1,,,,,,6,,6
90661,clade2,nana1,-18.75114,126.08203,37.75,8,8,F,4.3,,15.85,,3.58,4,4.02,3.92,,3,2.78,1.04,3.23,1.95,1,1.53,9,8,1,,,,,,6,,5
90663,clade2,nana1,-18.75114,126.08203,40.71,8,10,F,5.2,,16.02,,3.98,5,4.03,4.3,,3,2.66,1.27,2.69,2.32,1.07,1.97,8,7,,,,,,,6,,5
90664,clade2,nana1,-18.75114,126.08203,36.37,7,9,F,4.27,,16.41,,3.94,4,4.16,4.21,,3,2.96,1.33,2.67,2.12,0.83,1.34,8,7,,,,,,,6,,5
96794,clade2,nana1,-18.3272,125.765,43,8,10,F,6.6,,,,,6,,,,,,,,,,,,,,,,,,,,,
44598,clade2,nana1,-17.3,128.1,41.14,8,9,F,4.11,,17.68,,4.49,4,3.85,4.37,,3,2.9,1.14,3.38,2.15,0.97,1.47,,,,,,,,,5,,5
44642,clade2,nana1,-15.41666667,129.05,36.09,8,9,F,4.01,,11.98,,3.72,4,4.43,4.83,,3,2.51,1.43,2.9,2.4,0.94,1.58,8,8,,,,,,,6,,5
56556,clade2,nana1,-16.966389,128.232778,39.38,7,9,F,4.37,,18.44,,5.45,4,5.03,4.41,,3,3.26,0.9,3.25,2.4,0.73,1.64,,,,,,,,,6,,5
56571,clade2,nana1,-16.966389,128.232778,41.17,8,9,F,4.64,,16.74,,5.22,4,3.97,4.95,,3,3.08,1.23,2.76,2.14,0.84,1.7,,,,,,,,,6,,6
84707,clade2,nana1,-17.7746,127.69636,40.86,7,10,F,5.43,,15.45,,5.02,5,3.77,3.86,,3,3.71,1.37,3.57,2.29,0.7,1.67,8,8,1,,,,,,6,,6
84708,clade2,nana1,-17.7746,127.69636,37.27,8,9,F,4.48,,13.98,,4.68,4,3.93,4.18,,3,3.09,1.27,3.21,2.09,0.86,1.51,7,8,1,,,,,,5,,5
85245,clade2,nana1,-15.61091,131.11597,42.07,8,10,F,5.92,,,,,5,,,,,,,,,,,,,,,,,,,,,
86391,clade2,nana1,-16.02819,130.78358,41.92,8,10,F,5.82,,,,,5,,,,,,,,,,,,,,,,,,,,,
86483,clade2,nana1,-17.66931,128.30934,40.71,8,10,F,4.75,,12.98,,4.44,4,3.97,4.41,,3,2.94,1.21,2.93,2.04,0.99,1.44,7,7,,,,,,,6,,6
86500,clade2,nana1,-17.64743,127.69274,42,7,11,F,6.03,,19.52,,5.1,6,3.99,4.05,,3,3.17,1.24,3.69,1.56,0.86,1.39,7,7,,,,,,,6,,5
90794,clade2,nana1,-16.02783333,130.7873333,37.19,7,9,F,4.59,,14.93,,3.97,4,4.4,4.38,,3,2.83,1.46,3.2,2,0.93,1.41,7,7,,,,,,,6,,6
92117,clade2,nana1,-15.7652,128.7402,42.08,8,10,F,5.53,,,,,5,,,,,,,,,,,,,,,,,,,,,
92118,clade2,nana1,-15.7942,128.69,39.92,8,9,F,5.2,,,,,5,,,,,,,,,,,,,,,,,,,,,
92119,clade2,nana1,-15.7942,128.69,41.6,7,10,F,5.79,,,,,5,,,,,,,,,,,,,,,,,,,,,
93578,clade2,nana1,-15.97138,130.29541,46.69,9,11,F,6.61,,,,,6,,,,,,,,,,,,,,,,,,,,,
93579,clade2,nana1,-15.97138,130.29541,43.4,8,10,F,5.04,,15.9,,4.43,5,4.14,4.72,,3,2.94,1.32,2.9,2.56,0.89,1.64,8,8,,,,,,,7,,6
93654,clade2,nana1,-16.05033,130.4021,43.5,8,11,F,5.525,,17.12,8.12,5.16,5,4.42,4.495,3,3,2.94,1.33,2.92,2.63,0.92,1.68,8,8,1,,,,,,6,,5
93668,clade2,nana1,-17.51892,129.87592,36.89,9,11,F,5.35,,,,,5,,,,,,,,,,,,,,,,,,,,,
93756,clade2,nana1,-17.38542,128.32997,42.16,8,10,F,4.5,,16.39,,3.74,4,4.76,4.57,,3,2.95,1.22,3.12,2.65,1.34,1.48,8,7,1,,,,,,6,,5
93762,clade2,nana1,-17.32335,128.41252,41.43,8,10,F,4.84,,15.46,,3.94,4,4.34,4.32,,3,2.71,1.38,2.52,2.64,0.88,1.39,10,9,1,,,,,,6,,5
95854,clade2,nana1,-15.87528636,129.0512714,40.33,8,11,F,4.85,,16.54,,3.61,4,4.86,4.53,,3,3.02,1.58,2.85,2.67,1.16,1.73,8,7,,,,,,,6,,5
95889,clade2,nana1,-15.60786011,131.0816176,33.62,7,9,F,3.88,,13.95,,3.61,3,4.12,3.87,,3,2.74,1.37,2.83,2.35,0.87,1.35,9,8,,,,,,,6,,5
86413,clade2,nana1,-16.02819,130.78358,45.33,9,11,F,7.42,,,,,7,,,,,,,,,,,,,,,,,,,,,
93665,clade2,nana1,-16.45158,130.10257,44.94,9,11,F,6.63,,,,,6,,,,,,,,,,,,,,,,,,,,,
93670,clade2,nana1,-17.51892,129.87592,39.01,8,10,F,4.83,,,,,4,,,,,,,,,,,,,,,,,,,,,
93676,clade2,nana1,-16.45158,130.10257,45.19,8,11,F,5.36,,,,,5,,,,,,,,,,,,,,,,,,,,,
93699,clade2,nana1,-17.51892,129.87592,41.04,8,10,F,4.98,,,,,4,,,,,,,,,,,,,,,,,,,,,
102737,clade2,nana1,-15.611918,131.133662,43.81,8.65,10.38,F,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,
44476,clade2,nana1,-17.3,128.1,41.86,7,8,M,4.39,16,17.05,,3.8,4,4.44,4.19,,3,2.73,1.02,2.92,2.24,0.89,1.6,9,8,,,,,,,6,,5
58781,clade2,nana1,-18.75,126.15,41.9,8,11,M,3.92,12,16.46,,4.5,3,4.33,4.4,,3,2.8,1.15,2.83,2.6,0.8,1.5,8,8,,,,,,,6,,6
86186,clade2,nana1,-17.13767,125.07829,37.89,7,10,M,5.36,15,16.13,,4.83,5,3.61,4.25,,3,2.85,1.08,3.23,2.41,0.92,1.37,8,7,1,,,,,,6,,5
90590,clade2,nana1,-17.12977,125.24276,39.96,8,10,M,6.15,16,13.75,,4.53,6,4.95,4.42,,3,2.8,1.28,3.09,2.31,1.1,1.54,8,8,1,,,,,,6,,6
90591,clade2,nana1,-17.12977,125.24276,40.16,8,10,M,4.61,14,14.94,,3.67,4,4.71,4.59,,3,2.82,1.17,2.58,2.34,1.24,1.43,8,8,,,,,,,6,,5
90592,clade2,nana1,-17.12977,125.24276,40.415,8,10,M,5.185,17,15.285,8.21,4.895,5,4.82,4.315,3,3,3.15,1.25,3.16,2.44,1.06,1.7,8,8,,,,,,,6,,5
90627,clade2,nana1,-17.90913,125.28525,38.865,7,10,M,5.08,11,16.52,7.61,4.43,5,4.48,3.935,3,3,2.85,1.27,2.76,2.29,1.05,1.61,9,8,,,,,,,6,,5
90649,clade2,nana1,-18.73955,125.96368,40.92,8,10,M,5.09,14,15.14,,4.75,5,4.39,4.71,,3,3.44,1.54,3.24,2.51,1.18,1.71,8,7,1,,,,,,6,,5
90662,clade2,nana1,-18.75114,126.08203,34.995,7,9,M,4.175,13,14.61,6.95,4.22,4,4.175,3.7,3,2,2.37,1.23,2.77,1.98,1.11,1.5,8,8,,,,,,,6,,5
93803,clade2,nana1,-17.6773,125.0889,40,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,
44645,clade2,nana1,-15.41666667,129.05,36.83,8,10,M,4.75,15,16.36,,4.3,4,4.65,4.55,,3,2.79,1.43,3.23,2.17,1.05,1.71,8,7,,,,,,,5,,5
52935,clade2,nana1,-18.05,127.666667,37.91,7,9,M,5.16,15,16.65,,4.43,5,4.18,4.79,,3,3.09,1.2,3.54,2.37,0.81,1.35,,,,,,,,,6,,6
61896,clade2,nana1,-17.283333,128.183333,37.25,7,9,M,5.23,12,14.95,,4.52,5,4.31,4.26,,3,2.75,0.85,3.07,2.32,0.88,1.47,,,,,,,,,6,,5
85246,clade2,nana1,-15.61091,131.11597,44.06,9,11,M,6.235,15,17.89,8.66,5.73,6,4.155,4.585,3,3,3.86,1.45,5.09,2.24,0.99,1.55,9,8,,,,,,,6,,5
92112,clade2,nana1,-15.9354,129.6105,40.06,7,10,M,5.37,,,,,5,,,,,,,,,,,,,,,,,,,,,
92113,clade2,nana1,-15.9354,129.6105,47,9,11,M,6.27,,,,,6,,,,,,,,,,,,,,,,,,,,,
93461,clade2,nana1,-16.11707,128.73813,41.95,8,10,M,5.195,13,16.81,8.35,4.905,5,4.465,4.27,3,3,2.9,1.49,3.48,2.65,0.94,1.65,8,8,1,,,,,,6,,6
93604,clade2,nana1,-15.87227,130.32527,40.895,8,10,M,4.115,15,15.615,7.42,4.735,4,4.385,4.24,3,3,3.08,1.34,2.63,2.47,0.97,1.53,7,7,1,,,,,,6,,5
93637,clade2,nana1,-16.45158,130.10257,41.065,8,10,M,5.57,16,15.95,7.82,4.975,5,4.315,4.205,3,3,2.88,1.49,2.88,2.56,0.91,1.6,8,7,1,,,,,,7,,6
93686,clade2,nana1,-18.42522,127.81967,40.81,8,10,M,3.8,14,16.94,,4.28,3,4.2,4.49,,3,3,1.27,3.07,2.56,1.03,1.73,8,8,1,,,,,,6,,6
93692,clade2,nana1,-18.42522,127.81967,42.34,9,10,M,4.27,12,18.17,,3.89,4,3.78,4.22,,3,3.08,1.27,2.86,2.48,1.04,1.45,9,9,1,,,,,,6,,6
93693,clade2,nana1,-18.42522,127.81967,44.055,8,10,M,5.185,12,16.815,8.51,4.78,5,4.46,4.395,3,3,3.48,1.5,2.7,2.49,0.94,1.57,9,8,1,,,,,,6,,5
93728,clade2,nana1,-16.74565,128.28288,41.17,7,10,M,5.62,,,,,5,,,,,,,,,,,,,,,,,,,,,
93732,clade2,nana1,-16.74565,128.28288,41.54,8,10,M,4.84,14,16.68,,4.27,4,4.11,4.42,,3,3.23,1.23,2.6,2.21,1.06,1.53,9,8,1,,,,,,6,,5
93752,clade2,nana1,-17.52655,128.36438,36.98,7,9,M,4.24,14,14.225,6.95,4.4,4,4.22,3.95,2,3,2.68,1.38,2.87,2.53,0.97,1.63,8,7,1,,,,,,7,,6
95560,clade2,nana1,-15.76313,128.75131,44,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
95855,clade2,nana1,-15.87528636,129.0512714,39.66,9,10,M,4.59,14,17.51,,4.37,4,4.89,4.37,,3,3.33,1.37,2.69,2.38,1.08,1.6,8,7,1,,,,,,6,,6
93669,clade2,nana1,-17.51892,129.87592,39.57,8,11,M,4.52,,,,,4,,,,,,,,,,,,,,,,,,,,,
93694,clade2,nana1,-18.42522,127.81967,44.55,8,11,M,4.52,,,,,4,,,,,,,,,,,,,,,,,,,,,
93698,clade2,nana1,-17.51892,129.87592,42.17,8,10,M,4.74,,,,,4,,,,,,,,,,,,,,,,,,,,,
84543,clade2,nana2,-13.96556667,131.6951167,39.52,8,10,F,3.75,,14.2,,4.91,3,3.77,4.66,,3,2.79,1.16,2.5,2.32,0.79,1.62,9,8,,,,,,,7,,6
84546,clade2,nana2,-13.96556667,131.6951167,46.655,9,11,F,5.445,,18.66,8.56,5.705,5,5.17,4.86,3,4,3.82,1.55,2.92,2.96,0.89,1.83,8,7,1,,,,,3.22,7,,6
84550,clade2,nana2,-13.7551,131.7553333,47.03,9,12,F,5.6,,20.46,,5.94,5,5.68,5.71,,4,3.59,1.52,3.55,3.09,1.01,1.84,9,8,,,,,,,6,,6
84554,clade2,nana2,-12.90623333,131.16445,44.72,9,11,F,4.28,,19.61,,4.49,4,4.81,4.96,,3,2.95,1.25,2.91,3.02,1.13,1.58,8,9,1,,,,,,7,,6
84564,clade2,nana2,-13.67923333,132.0459,46.3,9,11,F,5.42,,18.89,,5.21,5,5.05,5.02,,3,3.85,1.63,3.8,2.73,1.28,1.83,8,9,,,,,,,6,,6
85156,clade2,nana2,-14.43816,132.28014,39.05,8,9,F,5.38,,15.15,,3.48,5,3.76,4.86,,3,3.08,0.9,4.24,2.16,0.98,1.59,9,8,1,,,,,,5,,5
86399,clade2,nana2,-13.58669,131.46097,45.13,9,12,F,6.89,,,,,6,,,,,,,,,,,,,,,,,,,,,
90808,clade2,nana2,-14.0825,131.809,43.18,8,11,F,5.6,,14.64,,5.48,5,4.2,4.59,,3,2.95,1.33,3.28,2.67,1.04,1.7,8,7,,,,,,,6,,5
90817,clade2,nana2,-14.18736667,132.0675167,35.64,7,8,F,3.56,,13.59,,3.71,3,3.96,4.04,,3,2.49,1.35,3.15,2.35,0.77,1.45,9,7,1,,,,,,7,,6
93549,clade2,nana2,-13.11446,130.79838,42.86,8,10,F,3.85,,16.71,,4.89,3,4.32,4.62,,3,2.8,1.46,3,2.22,0.95,1.68,8,8,1,,,,,,6,,5
93569,clade2,nana2,-13.12641,130.80463,46.63,9,10,F,6,,,,,6,,,,,,,,,,,,,,,,,,,,,
93572,clade2,nana2,-13.12641,130.80463,43.25,8,11,F,6.97,,,,,6,,,,,,,,,,,,,,,,,,,,,
97564,clade2,nana2,-13.6076,131.52722,44.22,9,12,F,4.48,,16.49,,4.49,4,4.33,4.58,,3,3.14,1.44,3.38,2.86,1.1,1.73,8,8,1,,,,,,6,,6
97565,clade2,nana2,-13.6076,131.52722,45.07,9,12,F,4.01,,17.42,,4.94,4,4.76,4.83,,3,2.78,1.47,3,2.9,1.06,1.75,8,9,1,,,,,,6,,6
84539,clade2,nana2,-14.51403333,132.84885,38.9,8,9,F,4.31,,14.15,,4.47,4,4.6,4.31,,3,3.14,1.31,3.5,2.66,1.01,1.9,8,8,,,,,,,6,,6
84545,clade2,nana2,-14.13283333,134.343,45.07,10,11,F,6.01,,19.87,9.49,5.54,6,5.13,4.74,3,3,3.34,1.69,3.89,2.86,1.05,2,9,8,,,,,,2.87,7,,6
92643,clade2,nana2,-14.71124,134.28859,43.415,9,10,F,5.22,,17.24,8.72,5.015,5,4.505,4.335,3,3,3.25,1.59,3.3,2.73,1.13,1.67,8,7,,,,,,2.64,7,,6
44479,clade2,nana2,-13.38333333,133.3833333,41.74,8,10,F,5.24,,18.57,,4.32,5,4.47,4.86,,3,3.14,1.17,2.98,2.55,0.88,1.44,8,7,1,,,,,,6,,5
44578,clade2,nana2,-16.53,131.8,41.95,9,11,F,4.62,,16.59,7.95,4.87,4,4.725,4.745,3,3,3.21,1.48,3.06,2.64,1.03,1.82,8,8,,,,,,2.94,7,,6
44591,clade2,nana2,-16.53,131.8,39.83,8,10,F,4.72,,14.7,,4.72,4,5.03,4.5,,3,2.89,1.26,3.06,2.42,0.95,1.49,9,8,,,,,,,7,,6
84556,clade2,nana2,-16.3965,131.0311667,44.485,8,11,F,4.99,,18.545,8.93,5.145,4,4.895,4.175,3,3,3.11,1.65,2.78,2.76,1.16,1.77,8,8,,,,,,2.88,6,,6
84566,clade2,nana2,-13.91316667,131.1604,49.85,10,12,F,6.74,,20.28,,6.12,6,5.84,5.41,,4,4.19,1.62,4.02,3.14,1.13,1.9,9,6,,,,,,,6,,6
86536,clade2,nana2,-17.0298,131.2893,37.15,7,10,F,4.17,,,,,4,,,,,,,,,,,,,,,,,,,,,
90810,clade2,nana2,-14.81411667,131.9188333,38.81,8,10,F,4.66,,16.31,,3.97,4,4.39,4.21,,3,2.93,1.47,3.28,2.58,0.95,1.66,8,7,1,,,,,,6,,6
95902,clade2,nana2,-16.11629,130.95959,44.23,9,12,F,6.54,,17.81,,4.66,6,4.86,5.74,,4,3.77,0.78,4.14,2.47,0.84,1.8,9,8,,,,,,,6,,6
97531,clade2,nana2,-13.6076,131.52722,47.53,9,11,F,6.07,,,,,6,,,,,,,,,,,,,,,,,,,,,
102748,clade2,nana2,-12.848,131.5896667,48.94,10.43,11.75,F,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,
102749,clade2,nana2,-12.848,131.5896667,50.44,10.11,12.54,F,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,
102750,clade2,nana2,-12.848,131.5896667,51.52,9.33,12.17,F,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,
102774,clade2,nana2,-12.86766667,131.5846667,49.55,9.43,12.48,F,6.95,,,,,,,,,,,,,,,,,,,,,,,,,,
92614,clade2,nana2,-14.71072,134.28941,38.61,8,9,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
92641,clade2,nana2,-14.71072,134.28941,34.25,6,8,F,5.33,,,,,5,,,,,,,,,,,,,,,,,,,,,
85188,clade2,nana2,-13.43186,132.4183,46.7,8,10,F,6.23,,,,,6,,,,,,,,,,,,,,,,,,,,,
44601,clade2,nana2,-13.27,131.9,45.72,10,11,M,5.52,13,18.96,,4.78,5,4.94,4.99,,4,3.74,1.63,3.58,2.92,1.11,1.88,9,8,1,,,,,,6,,6
84544,clade2,nana2,-13.96556667,131.6951167,46.99,10,12,M,5.785,17,17.65,9.09,5.58,5,4.95,5.235,3,4,3.51,1.38,3.41,2.73,1.1,1.97,8,8,,,,,,2.92,7,,6
84555,clade2,nana2,-13.7551,131.7553333,46.47,9,12,M,5.36,16,17.95,,5.08,5,5.42,5.23,,4,3.44,1.66,3.67,3.12,1.19,1.73,9,8,,,,,,,6,,6
86780,clade2,nana2,-12.72606,130.85414,41.6,7,9,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
86804,clade2,nana2,-12.72606,130.85414,42.18,8,10,M,4.035,12,15.72,8.14,4.775,4,4.035,4.385,3,3,2.87,1.44,3.27,2.65,1.13,1.76,7,6,,,,,,3.07,7,,6
90793,clade2,nana2,-13.71971667,130.7142333,45.125,9,11,M,5.255,16,18.965,9.03,4.725,5,5.325,4.775,4,3,3.49,1.51,3.16,2.77,1.09,1.54,7,7,1,,,,,2.72,6,,6
90798,clade2,nana2,-13.01673333,131.0074333,40.03,9,10,M,4.62,11,16.75,,4.72,4,4.86,4.5,,3,3.36,1.34,3.72,2.34,1.04,1.61,8,8,,,,,,,7,,6
90804,clade2,nana2,-13.28506667,131.1174333,41.91,9,11,M,5.07,14,16.21,,4.59,5,4.95,4.72,,3,3.3,1.69,3.16,2.84,1.01,1.82,8,8,1,,,,,,7,,6
93570,clade2,nana2,-13.12641,130.80463,41.66,9,12,M,4.88,,,,,4,,,,,,,,,,,,,,,,,,,,,
93584,clade2,nana2,-13.12641,130.80463,44.82,9,11,M,4.46,12,17.44,,3.75,4,4.37,4.64,,3,3.01,1.41,3.28,2.35,0.92,1.79,8,8,,,,,,,6,,5
93602,clade2,nana2,-14.47788,132.37256,43.55,10,11,M,4.22,14,16.9,,4.85,4,4.72,5.1,,3,3.49,1.4,2.61,2.88,1.11,1.94,9,8,1,,,,,,6,,6
97390,clade2,nana2,-14.03253,132.30618,47.5,10,11,M,5.7,,,,,5,,,,,,,,,,,,,,,,,,,,,
84549,clade2,nana2,-14.51403333,132.84885,40.19,8,10,M,5.11,15,13.49,,4.12,5,4.19,4.34,,3,2.61,1.46,2.95,2.6,1.14,1.85,9,7,,,,,,,6,,6
92640,clade2,nana2,-14.71124,134.28859,39.23,8,9,M,4.65,15,16.26,,4.68,4,4.08,3.9,,3,3.05,1.09,2.43,2.5,0.82,1.37,7,8,,,,,,,6,,6
44580,clade2,nana2,-12.78,133.08,39.76,8,10,M,5.05,21,17.2,,4.5,5,3.78,4.61,,3,2.5,1.63,3.01,2.81,1.07,1.49,7,7,1,,,,,,6,,
44630,clade2,nana2,-12.55,132.92,39.91,8,9,M,4.69,16,15.04,,4.95,4,4.84,4.07,,3,2.81,1.23,2.44,2.69,0.85,1.65,8,8,,,,,,,7,,6
85187,clade2,nana2,-13.43186,132.4183,43.03,8,10,M,5.45,,,,,5,,,,,,,,,,,,,,,,,,,,,
85213,clade2,nana2,-13.44792,132.42488,44.7,8,10,M,5.98,,,,,5,,,,,,,,,,,,,,,,,,,,,
95905,clade2,nana2,-16.12652,130.95364,36.15,7,9,M,5.26,15,12.81,,4.6,5,3.89,4.67,,3,2.44,1.13,4.55,2.15,0.75,1.37,9,9,1,,,,,,6,,5
85299,clade2,nana2,-16.12643,130.95403,35.66,8,8,M,3.95,,,,,3,,,,,,,,,,,,,,,,,,,,,
85300,clade2,nana2,-16.12643,130.95403,45.26,10,11,M,5.22,,,,,5,,,,,,,,,,,,,,,,,,,,,
85301,clade2,nana2,-16.12643,130.95403,37.05,7,11,M,5.29,,,,,5,,,,,,,,,,,,,,,,,,,,,
85314,clade2,nana2,-16.12643,130.95403,43.65,9,12,M,6.01,,,,,6,,,,,,,,,,,,,,,,,,,,,
85318,clade2,nana2,-16.40246,131.01967,52.52,10,13,M,7.005,17,19.845,9.64,5.63,7,4.77,5.515,3,4,4.56,1.48,4.94,2.36,1.33,1.81,9,8,,,,,,3.68,7,,6
86535,clade2,nana2,-15.6236,131.6334,42.145,8,10,M,5.15,17,15.99,7.61,4.245,5,4.645,4.69,3,4,3.16,1.56,4.22,2.52,,,,,,,,,,2.44,6,,5
90809,clade2,nana2,-14.81411667,131.9188333,43.34,9,10,M,5.07,15,18.27,,4.32,5,5.03,4.46,,3,3.8,1.43,4.1,2.68,1.08,1.62,7,7,1,,,,,,7,,6
93591,clade2,nana2,-14.67686,132.08676,47.07,9,9,M,3.98,16,18.34,,4.02,3,4.77,4.61,,3,2.56,1.63,3.66,2.87,1.2,1.68,8,7,1,,,,,,6,,5
95901,clade2,nana2,-16.11629,130.95959,45.59,9,11,M,6.59,16,16.88,,5.19,6,5.28,5.33,,4,3.95,1.34,4.94,2.71,1.03,1.64,8,9,,,,,,,6,,6
86405,clade2,nana2,-13.58669,131.46097,47.46,10,12,M,7.3,,,,,7,,,,,,,,,,,,,,,,,,,,,
86406,clade2,nana2,-13.58669,131.46097,43.43,10,12,M,6.96,,,,,6,,,,,,,,,,,,,,,,,,,,,
86414,clade2,nana2,-13.58669,131.46097,45.7,8,11,M,6.94,,,,,6,,,,,,,,,,,,,,,,,,,,,
86415,clade2,nana2,-13.58669,131.46097,47.55,10,12,M,7.62,,,,,7,,,,,,,,,,,,,,,,,,,,,
93573,clade2,nana2,-13.12641,130.80463,41.11,9,10,M,5.3,,,,,5,,,,,,,,,,,,,,,,,,,,,
93574,clade2,nana2,-14.47881,132.34933,45.59,10,13,M,5.75,,,,,5,,,,,,,,,,,,,,,,,,,,,
93598,clade2,nana2,-14.47881,132.34933,45.92,9,11,M,4.71,15,16.18,,5.12,4,4.87,5.22,,3,3.8,1.68,3.45,2.91,1.22,1.78,7,7,1,,,,,,6,,5
93599,clade2,nana2,-14.47881,132.34933,47.51,10,12,M,5.34,,,,,5,,,,,,,,,,,,,,,,,,,,,
102738,clade2,nana2,-12.73333333,130.8333333,46.21,9.05,10.72,M,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,
102751,clade2,nana2,-12.848,131.5896667,47.82,9.49,11.5,M,6.49,,,,,,,,,,,,,,,,,,,,,,,,,,
102757,clade2,nana2,-12.86666667,131.5833333,50.35,8.38,11.67,M,6.86,,,,,,,,,,,,,,,,,,,,,,,,,,
102772,clade2,nana2,-12.86766667,131.5846667,56.09,11,12.57,M,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
102773,clade2,nana2,-12.86766667,131.5846667,54.73,10.63,13.02,M,7.88,,,,,,,,,,,,,,,,,,,,,,,,,,
92613,clade2,nana2,-14.71124,134.28859,31.93,6,,M,8.88,,,,,8,,,,,,,,,,,,,,,,,,,,,
92616,clade2,nana2,-14.71124,134.28859,32.43,7,7,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
85302,clade2,nana2,-16.12643,130.95403,41.49,8,10,M,5.27,,,,,5,,,,,,,,,,,,,,,,,,,,,
85682,clade2,nana4,-14.88,126.35853,40.96,8,10,F,6.58,,,,,6,,,,,,,,,,,,,,,,,,,,,
85683,clade2,nana4,-14.88,126.35853,39.76,8,10,F,4.97,,,,,4,,,,,,,,,,,,,,,,,,,,,
85687,clade2,nana4,-14.88556,126.35986,43.87,10,10,F,6.25,,,,,6,,,,,,,,,,,,,,,,,,,,,
85745,clade2,nana4,-15.1328,126.2002,41.15,7,12,F,5.72,,17.27,,4.5,5,3.8,4.53,,3,2.64,1.2,3.1,2.6,0.87,1.53,8,8,1,,,,,,7,,6
85746,clade2,nana4,-15.1328,126.2002,40.52,7,10,F,6.19,,15.74,,3.86,6,4.19,4.15,,3,3.13,1.21,2.98,2.29,0.99,1.62,8,8,1,,,,,,7,,6
85747,clade2,nana4,-15.1328,126.2002,48.82,10,12,F,6.035,,18.89,9.49,4.975,6,5.01,5.18,3,4,3.67,1.69,3.2,2.8,1.15,1.99,8,7,1,,,,,,7,,6
85862,clade2,nana4,-14.7699,126.5788,50.175,9,12,F,6.51,,20.81,9.72,5.055,6,5.035,5.49,3,4,3.57,1.53,2.85,2.94,1.03,2.1,8,7,,,,,,,7,,6
91760,clade2,nana4,-15.02725,126.66505,50,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
90728,clade2,nana4,-14.60824,126.93172,39.49,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
90781,clade2,nana4,-14.60824,126.93479,46.64,9,11,F,6.25,,22.82,,5.11,6,5.25,5.1,,3,3.29,1.15,3.62,2.51,1.07,1.6,9,8,,,,,,,7,,7
97973,clade2,nana4,-14.79563,127.93694,46.13,10,11,F,5.505,,18.805,9.73,4.855,5,4.17,5.035,3,4,3.47,1.61,3.62,2.7,1.09,1.68,8,6,1,,,,,,6,,6
62218,clade2,nana4,-14.189167,125.731944,35.94,8,10,F,5.49,,13.79,,3.92,5,4.52,4.81,,3,2.96,1.1,2.54,2.45,0.86,1.46,8,7,1,,,,,,7,,6
85634,clade2,nana4,-14.52463,126.46395,39.7,8,10,F,6.06,,16.12,,4.89,6,4.07,4.42,,3,2.71,1.32,3.3,2.06,1.02,1.62,9,9,1,,,,,,6,,5
86449,clade2,nana4,-14.8791,126.172,41.91,7,10,F,7.17,,15.23,,4.17,7,3.12,3.39,,2,2.74,1.28,3.2,2.15,1.05,1.63,8,7,,,,,,,7,,5
98795,clade2,nana4,-14.59534898,126.541894,50.07,13,7,F,6.42,,,,,6,,,,,,,,,,,,,,,,,,,,,
53063,clade2,nana4,-15.075833,128.140833,35.6,7,9,F,4.42,,16.34,,4.37,4,4.47,4.25,,3,2.59,1.16,2.58,2.33,0.73,1.53,8,7,,,,,,,5,,5
53064,clade2,nana4,-15.088889,128.141944,43.92,9,11,F,5.85,,20.99,,4.93,5,4.87,5.09,,4,3.81,1.21,3.68,2.88,1.16,1.68,8,8,1,,,,,,7,,6
86626,clade2,nana4,-15.81605,128.097194,42.59,9,10,F,5.37,,17.3,,4.82,5,4.38,5.19,,3,3.28,1.62,4.16,2.55,1.14,1.73,8,7,,,,,,,6,,5
